,3_text.txt
cinta,-2.6642291925215447e-06
circadian,-2.6642291925215447e-06
circle,-1.0656916770086179e-05
circumstance,-2.6642291925215447e-06
circumstances,-2.6642291925215447e-06
circus,-7.992687577564635e-06
ciscos,-2.6642291925215447e-06
cit,-2.6642291925215447e-06
cited,-5.3284583850430894e-06
cities,-7.992687577564635e-06
citizen,-1.3321145962607725e-05
citizens,-2.3978062732693904e-05
citizenship,-1.8649604347650815e-05
city,-9.857648012329716e-05
citylight,-2.6642291925215447e-06
civic,-2.6642291925215447e-06
civil,-1.0656916770086179e-05
cj,-7.992687577564635e-06
cl,-1.3321145962607725e-05
claas,-2.6642291925215447e-06
claim,-7.992687577564635e-06
claims,-1.3321145962607725e-05
clapping,-5.3284583850430894e-06
claps,-2.6642291925215447e-06
clarinet,-2.6642291925215447e-06
clash,-1.3321145962607725e-05
class,-0.00031171481552502077
classes,-3.996343788782317e-05
classesg,-2.6642291925215447e-06
classg,-2.6642291925215447e-06
classic,-2.664229192521545e-05
classical,-1.0656916770086179e-05
classico,-2.6642291925215447e-06
classified,-2.6642291925215447e-06
classmai,-2.6642291925215447e-06
classmate,-2.6642291925215447e-06
classmates,-7.992687577564635e-06
classroom,-7.992687577564635e-06
classrooms,-2.6642291925215447e-06
classy,-7.992687577564635e-06
clause,-5.3284583850430894e-06
cld,-5.3284583850430894e-06
clean,-3.729920869530163e-05
cleandelhi,-2.6642291925215447e-06
cleaner,-1.3321145962607725e-05
cleaning,-2.6642291925215447e-06
cleanliness,-1.0656916770086179e-05
cleansed,-2.6642291925215447e-06
clear,-5.594881304295244e-05
clearance,-2.6642291925215447e-06
cleared,-1.598537515512927e-05
clearly,-7.992687577564635e-06
clears,-2.6642291925215447e-06
clemson,-5.3284583850430894e-06
cleveland,-5.3284583850430894e-06
clever,-2.6642291925215447e-06
cleverly,-2.6642291925215447e-06
clevz,-2.6642291925215447e-06
clg,-5.594881304295244e-05
clhrday,-2.6642291925215447e-06
clich,-2.6642291925215447e-06
cliche,-2.6642291925215447e-06
click,-3.197075031025854e-05
clicked,-2.6642291925215447e-06
clicks,-2.6642291925215447e-06
client,-2.6642291925215447e-06
clients,-2.6642291925215447e-06
climax,-2.6642291925215447e-06
clinic,-2.6642291925215447e-06
clip,-7.992687577564635e-06
clippers,-5.3284583850430894e-06
clips,-5.3284583850430894e-06
cll,-2.6642291925215447e-06
cllge,-7.992687577564635e-06
clock,-1.0656916770086179e-05
clocks,-2.6642291925215447e-06
clockwise,-2.6642291925215447e-06
clogging,-2.6642291925215447e-06
close,-4.795612546538781e-05
closed,-1.3321145962607725e-05
closer,-1.3321145962607725e-05
closes,-2.6642291925215447e-06
closest,-7.992687577564635e-06
closing,-1.3321145962607725e-05
clothes,-2.1313833540172358e-05
cloud,-2.6642291925215447e-06
clouds,-2.6642291925215447e-06
clrs,-2.6642291925215447e-06
cls,-7.992687577564635e-06
clsses,-2.6642291925215447e-06
clthz,-2.6642291925215447e-06
club,-7.72626465831248e-05
clubbing,-2.6642291925215447e-06
clubs,-5.3284583850430894e-06
clue,-1.0656916770086179e-05
clueless,-1.0656916770086179e-05
clues,-2.6642291925215447e-06
clutch,-7.992687577564635e-06
clutches,-2.6642291925215447e-06
clyde,-2.6642291925215447e-06
cm,-0.00015718952235877114
cma,-2.6642291925215447e-06
cmaawards,-2.6642291925215447e-06
cmag,-5.3284583850430894e-06
cmas,-5.3284583850430894e-06
cme,-5.3284583850430894e-06
cmfrtbl,-2.6642291925215447e-06
cmie,-2.6642291925215447e-06
cmment,-2.6642291925215447e-06
cmments,-2.6642291925215447e-06
cmmnt,-1.598537515512927e-05
cmmntng,-2.6642291925215447e-06
cmmnts,-5.3284583850430894e-06
cmmtd,-2.6642291925215447e-06
cmnk,-2.6642291925215447e-06
cmnt,-5.062035465790935e-05
cmntd,-2.6642291925215447e-06
cmnts,-1.8649604347650815e-05
cmon,-7.992687577564635e-06
cmonman,-2.6642291925215447e-06
cmpairjo,-2.6642291925215447e-06
cmpetition,-2.6642291925215447e-06
cmplt,-2.6642291925215447e-06
cmpulsory,-2.6642291925215447e-06
cmputr,-2.6642291925215447e-06
cms,-2.6642291925215447e-06
cn,-2.664229192521545e-05
cnblue,-2.6642291925215447e-06
cncl,-2.6642291925215447e-06
cnet,-2.6642291925215447e-06
cnfdnt,-2.6642291925215447e-06
cnfesn,-7.992687577564635e-06
cnfession,-7.992687577564635e-06
cnfessns,-2.6642291925215447e-06
cnfessor,-1.0656916770086179e-05
cnfrn,-2.6642291925215447e-06
cnfsn,-3.463497950278008e-05
cnfsns,-2.6642291925215447e-06
cnfsr,-1.0656916770086179e-05
cnfssin,-2.6642291925215447e-06
cnfssion,-7.992687577564635e-06
cnfssn,-1.3321145962607725e-05
cnfused,-2.6642291925215447e-06
cnfuzd,-2.6642291925215447e-06
cns,-2.6642291925215447e-06
cnt,-2.1313833540172358e-05
cntct,-2.6642291925215447e-06
cntn,-5.3284583850430894e-06
cntr,-2.6642291925215447e-06
cntrl,-2.6642291925215447e-06
cntrltour,-2.6642291925215447e-06
cntry,-5.3284583850430894e-06
cny,-2.3978062732693904e-05
co,-0.0009591225093077561
coach,-3.197075031025854e-05
coaches,-2.6642291925215447e-06
coaching,-1.598537515512927e-05
coalgate,-2.6642291925215447e-06
coalition,-2.6642291925215447e-06
coast,-1.0656916770086179e-05
coastal,-2.6642291925215447e-06
coastguard,-2.6642291925215447e-06
coated,-2.6642291925215447e-06
coats,-2.6642291925215447e-06
cobqiieqjq,-2.6642291925215447e-06
coc,-2.6642291925215447e-06
coccidioidomycosis,-2.6642291925215447e-06
cock,-5.3284583850430894e-06
cockroach,-5.3284583850430894e-06
cocky,-2.6642291925215447e-06
coconut,-2.6642291925215447e-06
cod,-2.6642291925215447e-06
code,-7.992687577564635e-06
codebase,-5.3284583850430894e-06
codeg,-2.6642291925215447e-06
coder,-2.6642291925215447e-06
coding,-2.6642291925215447e-06
codingg,-2.6642291925215447e-06
cof,-5.3284583850430894e-06
coffe,-2.6642291925215447e-06
coffee,-1.3321145962607725e-05
cofield,-2.1313833540172358e-05
cognizable,-2.6642291925215447e-06
cograss,-2.6642291925215447e-06
cohen,-2.3978062732693904e-05
cohli,-2.6642291925215447e-06
coin,-7.992687577564635e-06
coincides,-2.6642291925215447e-06
coined,-2.6642291925215447e-06
coins,-5.3284583850430894e-06
coke,-5.3284583850430894e-06
col,-7.992687577564635e-06
colbert,-5.3284583850430894e-06
cold,-3.996343788782317e-05
cole,-2.3978062732693904e-05
coleg,-5.3284583850430894e-06
colg,-1.8649604347650815e-05
colgate,-2.6642291925215447e-06
colgs,-2.6642291925215447e-06
colitis,-5.3284583850430894e-06
coll,-2.6642291925215447e-06
collaboration,-2.6642291925215447e-06
collage,-7.992687577564635e-06
collapse,-2.6642291925215447e-06
collateral,-2.6642291925215447e-06
colleague,-5.3284583850430894e-06
collected,-2.6642291925215447e-06
collection,-1.3321145962607725e-05
collects,-2.6642291925215447e-06
college,-0.00016251798074381422
collegeg,-2.6642291925215447e-06
colleges,-2.9306521117736996e-05
collego,-5.3284583850430894e-06
collg,-5.3284583850430894e-06
collge,-2.6642291925215447e-06
collins,-5.3284583850430894e-06
collusion,-2.6642291925215447e-06
colony,-5.3284583850430894e-06
color,-2.664229192521545e-05
colorado,-1.3321145962607725e-05
colors,-3.197075031025854e-05
colossal,-5.3284583850430894e-06
colour,-1.8649604347650815e-05
colourful,-2.6642291925215447e-06
colr,-2.6642291925215447e-06
columbus,-5.3284583850430894e-06
colvin,-1.3321145962607725e-05
com,-4.2627667080344715e-05
comando,-2.6642291925215447e-06
combat,-7.992687577564635e-06
combatant,-2.6642291925215447e-06
combination,-1.0656916770086179e-05
combinations,-2.6642291925215447e-06
combined,-2.6642291925215447e-06
combo,-7.992687577564635e-06
come,-0.00035167825341284395
comeback,-7.992687577564635e-06
comedian,-7.992687577564635e-06
comedians,-5.3284583850430894e-06
comedy,-5.062035465790935e-05
comee,-2.6642291925215447e-06
coment,-1.0656916770086179e-05
comentry,-2.6642291925215447e-06
coments,-1.0656916770086179e-05
comentss,-2.6642291925215447e-06
comeon,-2.6642291925215447e-06
comeonindia,-2.6642291925215447e-06
comeposed,-2.6642291925215447e-06
comerica,-2.6642291925215447e-06
comes,-7.19341881980817e-05
cometment,-2.6642291925215447e-06
comfortable,-2.6642291925215447e-06
comic,-1.3321145962607725e-05
comics,-2.9306521117736996e-05
comin,-7.992687577564635e-06
coming,-0.00015718952235877114
comman,-2.6642291925215447e-06
commander,-5.3284583850430894e-06
commanding,-2.6642291925215447e-06
commemorates,-2.6642291925215447e-06
commemorating,-2.6642291925215447e-06
commend,-2.6642291925215447e-06
comment,-0.00019182450186155123
commentary,-2.3978062732693904e-05
commentator,-1.0656916770086179e-05
commentawards,-2.6642291925215447e-06
commentment,-2.6642291925215447e-06
commentry,-2.6642291925215447e-06
comments,-8.259110496816789e-05
commerce,-7.992687577564635e-06
commercials,-5.3284583850430894e-06
commet,-2.6642291925215447e-06
comming,-5.3284583850430894e-06
commisn,-2.6642291925215447e-06
commissioner,-2.6642291925215447e-06
commit,-1.0656916770086179e-05
commited,-2.6642291925215447e-06
commiting,-2.6642291925215447e-06
commitment,-2.664229192521545e-05
commitmnt,-2.6642291925215447e-06
commits,-2.6642291925215447e-06
committe,-5.3284583850430894e-06
committed,-1.0656916770086179e-05
committee,-2.6642291925215447e-06
committment,-2.6642291925215447e-06
commmitted,-2.6642291925215447e-06
commnt,-2.6642291925215447e-06
commodity,-2.6642291925215447e-06
common,-6.394150062051708e-05
commt,-2.6642291925215447e-06
communal,-7.72626465831248e-05
communication,-7.992687577564635e-06
communist,-7.992687577564635e-06
communities,-2.6642291925215447e-06
community,-2.3978062732693904e-05
comnt,-1.598537515512927e-05
comp,-2.6642291925215447e-06
compaining,-2.6642291925215447e-06
companies,-2.6642291925215447e-06
company,-4.2627667080344715e-05
compare,-1.598537515512927e-05
compared,-1.0656916770086179e-05
comparing,-7.992687577564635e-06
comparision,-2.6642291925215447e-06
comparison,-1.3321145962607725e-05
comparisons,-2.6642291925215447e-06
compassion,-2.6642291925215447e-06
compensation,-7.992687577564635e-06
compete,-5.3284583850430894e-06
competes,-2.6642291925215447e-06
competing,-2.6642291925215447e-06
competition,-1.0656916770086179e-05
competitions,-2.6642291925215447e-06
competitive,-5.3284583850430894e-06
competiton,-2.6642291925215447e-06
competitors,-5.3284583850430894e-06
compettion,-2.6642291925215447e-06
compitition,-5.3284583850430894e-06
complacent,-2.6642291925215447e-06
complain,-7.992687577564635e-06
complaing,-2.6642291925215447e-06
complaining,-2.6642291925215447e-06
complaint,-1.0656916770086179e-05
complaints,-2.6642291925215447e-06
complet,-2.6642291925215447e-06
complete,-3.729920869530163e-05
completed,-5.3284583850430894e-06
completely,-1.598537515512927e-05
completes,-2.6642291925215447e-06
completley,-2.6642291925215447e-06
complex,-2.6642291925215447e-06
complexion,-2.6642291925215447e-06
complicated,-5.3284583850430894e-06
complimented,-5.3284583850430894e-06
complimenting,-2.6642291925215447e-06
compniyo,-2.6642291925215447e-06
composed,-2.6642291925215447e-06
composer,-2.6642291925215447e-06
compromise,-5.3284583850430894e-06
compulsive,-2.6642291925215447e-06
compulsory,-1.0656916770086179e-05
computer,-3.729920869530163e-05
comyedian,-2.6642291925215447e-06
con,-7.992687577564635e-06
conc,-5.3284583850430894e-06
conceded,-2.6642291925215447e-06
concentrate,-2.9306521117736996e-05
concentration,-2.6642291925215447e-06
concentric,-2.6642291925215447e-06
concept,-1.0656916770086179e-05
concern,-1.3321145962607725e-05
concerned,-7.992687577564635e-06
concerns,-2.6642291925215447e-06
concert,-7.459841739060326e-05
concessions,-2.6642291925215447e-06
conclude,-2.6642291925215447e-06
concordia,-2.6642291925215447e-06
condemning,-2.6642291925215447e-06
condition,-2.1313833540172358e-05
conditioned,-2.6642291925215447e-06
conditions,-7.992687577564635e-06
condom,-1.598537515512927e-05
condoms,-2.6642291925215447e-06
conducted,-5.3284583850430894e-06
conducting,-5.3284583850430894e-06
conducts,-2.6642291925215447e-06
condyloma,-2.6642291925215447e-06
conf,-2.6642291925215447e-06
conference,-2.3978062732693904e-05
confes,-2.6642291925215447e-06
confesion,-2.6642291925215447e-06
confesor,-2.6642291925215447e-06
confesr,-2.6642291925215447e-06
confess,-3.197075031025854e-05
confessed,-5.3284583850430894e-06
confesser,-2.6642291925215447e-06
confessing,-2.6642291925215447e-06
confession,-0.00021846679378676668
confessions,-9.857648012329716e-05
confessor,-7.19341881980817e-05
confessr,-2.6642291925215447e-06
conffesn,-5.3284583850430894e-06
conffessor,-2.6642291925215447e-06
confidence,-2.9306521117736996e-05
confidenceg,-2.6642291925215447e-06
confident,-1.598537515512927e-05
confirm,-1.3321145962607725e-05
confirmed,-1.8649604347650815e-05
confirms,-2.6642291925215447e-06
conflict,-2.6642291925215447e-06
confrence,-2.6642291925215447e-06
confrm,-2.6642291925215447e-06
confronting,-2.6642291925215447e-06
confsn,-1.0656916770086179e-05
confsr,-2.6642291925215447e-06
confssion,-2.6642291925215447e-06
confssn,-2.6642291925215447e-06
confuse,-2.664229192521545e-05
confused,-3.463497950278008e-05
confuseg,-2.6642291925215447e-06
confusing,-5.3284583850430894e-06
confusion,-5.3284583850430894e-06
confusiong,-2.6642291925215447e-06
cong,-5.32845838504309e-05
congenial,-2.6642291925215447e-06
congestive,-2.6642291925215447e-06
congi,-7.992687577564635e-06
congis,-2.6642291925215447e-06
congo,-2.6642291925215447e-06
congos,-2.6642291925215447e-06
congrats,-4.2627667080344715e-05
congratulate,-1.0656916770086179e-05
congratulated,-2.6642291925215447e-06
congratulates,-2.6642291925215447e-06
congratulating,-2.6642291925215447e-06
congratulation,-7.992687577564635e-06
congratulations,-5.062035465790935e-05
congres,-2.6642291925215447e-06
congresio,-2.6642291925215447e-06
congresiyo,-2.6642291925215447e-06
congress,-0.00047156856707631343
congressi,-5.3284583850430894e-06
congressiyo,-5.3284583850430894e-06
congressmen,-2.6642291925215447e-06
congrs,-2.6642291925215447e-06
coni,-2.664229192521545e-05
connaught,-2.6642291925215447e-06
connect,-5.3284583850430894e-06
connected,-2.6642291925215447e-06
connectedcareers,-2.6642291925215447e-06
connecting,-2.6642291925215447e-06
connection,-1.0656916770086179e-05
connections,-2.6642291925215447e-06
connectivity,-2.6642291925215447e-06
connor,-2.6642291925215447e-06
connors,-2.6642291925215447e-06
conrats,-2.6642291925215447e-06
conrol,-2.6642291925215447e-06
consecutive,-5.3284583850430894e-06
consequence,-2.6642291925215447e-06
consequences,-1.3321145962607725e-05
conservation,-2.6642291925215447e-06
conservative,-7.992687577564635e-06
consider,-1.3321145962607725e-05
considered,-1.3321145962607725e-05
considerg,-2.6642291925215447e-06
considering,-1.0656916770086179e-05
consitutional,-2.6642291925215447e-06
console,-1.598537515512927e-05
conspicuous,-2.6642291925215447e-06
conspiracy,-7.992687577564635e-06
conspired,-2.6642291925215447e-06
constellation,-2.6642291925215447e-06
constitution,-4.529189627286626e-05
construction,-5.3284583850430894e-06
consumer,-5.3284583850430894e-06
consumption,-2.6642291925215447e-06
cont,-1.8649604347650815e-05
conta,-2.6642291925215447e-06
contact,-4.2627667080344715e-05
contacted,-2.6642291925215447e-06
contactee,-2.6642291925215447e-06
contained,-5.3284583850430894e-06
contains,-5.3284583850430894e-06
contect,-2.6642291925215447e-06
contender,-2.6642291925215447e-06
contest,-2.664229192521545e-05
contestant,-2.6642291925215447e-06
continents,-2.6642291925215447e-06
contines,-2.6642291925215447e-06
contingents,-2.6642291925215447e-06
continue,-3.197075031025854e-05
continued,-5.3284583850430894e-06
continues,-3.197075031025854e-05
continuously,-2.6642291925215447e-06
contra,-0.00017051066832137886
contract,-5.3284583850430894e-06
contradictory,-5.3284583850430894e-06
contrary,-2.6642291925215447e-06
contri,-5.3284583850430894e-06
contribute,-2.6642291925215447e-06
control,-2.9306521117736996e-05
controlled,-2.6642291925215447e-06
controllers,-2.6642291925215447e-06
controlling,-5.3284583850430894e-06
controls,-5.3284583850430894e-06
controversial,-5.3284583850430894e-06
controversy,-2.6642291925215447e-06
convence,-2.6642291925215447e-06
convent,-5.3284583850430894e-06
convention,-2.6642291925215447e-06
conversation,-5.3284583850430894e-06
convert,-5.3284583850430894e-06
convey,-7.992687577564635e-06
convicted,-5.3284583850430894e-06
convince,-7.992687577564635e-06
convinced,-7.992687577564635e-06
convincing,-2.6642291925215447e-06
convo,-2.6642291925215447e-06
cook,-4.2627667080344715e-05
cooker,-1.3321145962607725e-05
cookies,-2.6642291925215447e-06
cooking,-1.0656916770086179e-05
cookout,-2.6642291925215447e-06
cool,-7.19341881980817e-05
coolamon,-2.6642291925215447e-06
cooldwn,-2.6642291925215447e-06
cooler,-1.0656916770086179e-05
coolest,-2.6642291925215447e-06
coolies,-2.6642291925215447e-06
coom,-2.6642291925215447e-06
cooper,-2.6642291925215447e-06
cooperate,-2.6642291925215447e-06
cooperation,-2.6642291925215447e-06
cop,-2.6642291925215447e-06
copies,-1.0656916770086179e-05
cops,-2.6642291925215447e-06
copy,-7.459841739060326e-05
copycat,-2.6642291925215447e-06
copyright,-2.6642291925215447e-06
corahe,-2.6642291925215447e-06
coral,-2.6642291925215447e-06
core,-7.992687577564635e-06
coreformulas,-2.6642291925215447e-06
corn,-2.6642291925215447e-06
corner,-2.1313833540172358e-05
cornerback,-2.6642291925215447e-06
coro,-2.6642291925215447e-06
coronary,-2.6642291925215447e-06
corore,-2.6642291925215447e-06
cororo,-5.3284583850430894e-06
corporate,-1.598537515512927e-05
corporateespionage,-5.3284583850430894e-06
corporates,-1.0656916770086179e-05
corps,-2.6642291925215447e-06
corpse,-5.3284583850430894e-06
correct,-3.463497950278008e-05
correction,-7.992687577564635e-06
correctly,-2.6642291925215447e-06
corresponded,-2.6642291925215447e-06
correspondent,-5.3284583850430894e-06
correspondents,-2.6642291925215447e-06
corridor,-2.6642291925215447e-06
corridors,-2.6642291925215447e-06
corriere,-5.3284583850430894e-06
corrupt,-4.529189627286626e-05
corrupted,-1.3321145962607725e-05
corruption,-6.127727142799553e-05
cortese,-2.6642291925215447e-06
cos,-5.3284583850430894e-06
cosco,-2.6642291925215447e-06
cosi,-2.6642291925215447e-06
